ZIP	Name	Rate
560504436	State, Blue Earth	7.375
560504500	State, Le Sueur Transit	7.375
560509999	State, Le Sueur Transit	7.375
560510001	State	6.875
560512100	State	6.875
560512101	State, Freeborn	7.375
560512102	State	6.875
560519999	State	6.875
560520001	State, Le Sueur Transit	7.375
560522031	State, Le Sueur Transit	7.375
560522600	State, Rice	7.375
560522601	State, Rice	7.375
560524100	State, Le Sueur Transit	7.375
560524257	State, Le Sueur Transit	7.375
560524258	State, Rice	7.375
560524259	State, Le Sueur Transit	7.375
560524402	State, Le Sueur Transit	7.375
560525800	State, Rice	7.375
560527500	State, Le Sueur Transit	7.375
560527708	State, Le Sueur Transit	7.375
560528600	State, Rice	7.375
560529673	State, Rice	7.375
560529674	State, Le Sueur Transit	7.375
560529675	State, Rice	7.375
560529998	State, Le Sueur Transit	7.375
560529999	State, Le Sueur Transit	7.375
560540001	State, Nicollet Co	7.375
560542200	State, Nicollet Co	7.375
560543000	State	6.875
560543028	State	6.875
560543029	State, Nicollet Co	7.375
560549999	State, Nicollet Co	7.375
560550001	State, Blue Earth	7.375
560559999	State, Blue Earth	7.375
560560001	State	6.875
560569999	State	6.875
560570001	State, Le Sueur Transit	7.375
560582249	State, Le Sueur Transit	7.375
560582250	State	6.875
560582251	State, Le Sueur Transit	7.375
560582500	State, Le Sueur Transit	7.375
560583200	State	6.875
560583444	State	6.875
560583445	State, Nicollet Co	7.375
560583482	State, Nicollet Co	7.375
560583483	State	6.875
560583484	State, Nicollet Co	7.375
560583485	State, Nicollet Co	7.375
560583486	State	6.875
560583487	State	6.875
560583488	State, Nicollet Co	7.375
560583489	State	6.875
560583500	State, Le Sueur Transit	7.375
560584299	State, Le Sueur Transit	7.375
560584300	State	6.875
560584301	State, Le Sueur Transit	7.375
560584560	State, Le Sueur Transit	7.375
560584561	State	6.875
560584564	State	6.875
560584565	State, Le Sueur Transit	7.375
560589999	State, Le Sueur Transit	7.375
560600001	State	6.875
560604404	State	6.875
560605000	State, Blue Earth	7.375
560605008	State, Blue Earth	7.375
560605400	State	6.875
560621934	State	6.875
560621935	State, Blue Earth	7.375
560622000	State	6.875
560624400	State	6.875
560625100	State, Blue Earth	7.375
560625128	State, Blue Earth	7.375
560625400	State	6.875
560625485	State	6.875
560625486	State, Blue Earth	7.375
560625487	State	6.875
560625489	State	6.875
560625490	State, Blue Earth	7.375
560625491	State	6.875
560626112	State	6.875
560626200	State, Brown	7.375
560626220	State, Brown	7.375
560626221	State, Blue Earth	7.375
560626280	State, Blue Earth	7.375
560626281	State, Brown	7.375
560626282	State	6.875
560626283	State	6.875
560626285	State, Blue Earth	7.375
560626400	State	6.875
560629999	State	6.875
560630001	State, Blue Earth	7.375
560630507	State, Blue Earth	7.375
560631000	State, Waseca	7.375
560631008	State, Waseca	7.375
560631009	State, Blue Earth	7.375
560631011	State, Waseca	7.375
560631012	State, Waseca	7.375
560631013	State, Blue Earth	7.375
560631015	State, Blue Earth	7.375
560631016	State, Waseca	7.375
560631017	State, Blue Earth	7.375
560632204	State, Blue Earth	7.375
560632205	State, Le Sueur Transit	7.375
560632206	State, Blue Earth	7.375
560633600	State, Blue Earth	7.375
560633701	State, Le Sueur Transit	7.375
560633800	State, Le Sueur Transit	7.375
560633801	State, Blue Earth	7.375
560634000	State, Le Sueur Transit	7.375
560634001	State, Le Sueur Transit	7.375
560634002	State, Blue Earth	7.375
560634006	State, Blue Earth	7.375
560634007	State, Le Sueur Transit	7.375
560634193	State, Le Sueur Transit	7.375
560634194	State, Blue Earth	7.375
560634238	State, Blue Earth	7.375
560634239	State, Le Sueur Transit	7.375
560634240	State, Blue Earth	7.375
560638601	State, Blue Earth	7.375
560638602	State, Le Sueur Transit	7.375
560639300	State, Blue Earth	7.375
560639358	State, Blue Earth	7.375
560639500	State, Le Sueur Transit	7.375
560639514	State, Le Sueur Transit	7.375
560639515	State, Blue Earth	7.375
560639516	State, Blue Earth	7.375
560639517	State, Le Sueur Transit	7.375
560639543	State, Le Sueur Transit	7.375
560639600	State, Blue Earth	7.375
560639645	State, Blue Earth	7.375
560639649	State, Le Sueur Transit	7.375
560639670	State, Le Sueur Transit	7.375
560639671	State, Blue Earth	7.375
560639674	State, Blue Earth	7.375
560639681	State, Le Sueur Transit	7.375
560639687	State, Blue Earth	7.375
560652285	State, Blue Earth	7.375
560652301	State, Waseca	7.375
560652303	State, Blue Earth	7.375
560656800	State, Blue Earth	7.375
560656801	State	6.875
560656905	State	6.875
560657500	State, Blue Earth	7.375
560659999	State, Blue Earth	7.375
560680001	State	6.875
560682200	State	6.875
560682300	State, Waseca	7.375
560682306	State, Waseca	7.375
560682307	State	6.875
560682310	State	6.875
560682500	State, Waseca	7.375
560682511	State, Waseca	7.375
560683000	State	6.875
560683100	State, Waseca	7.375
560683101	State, Waseca	7.375
560683102	State	6.875
560683103	State	6.875
560683104	State, Waseca	7.375
560683118	State, Waseca	7.375
560683119	State	6.875
560683125	State	6.875
560683126	State, Blue Earth	7.375
560683127	State	6.875
560683128	State, Blue Earth	7.375
560683129	State	6.875
560683152	State	6.875
560683153	State, Blue Earth	7.375
560683163	State, Blue Earth	7.375
560683164	State	6.875
560683171	State	6.875
560683172	State, Waseca	7.375
560683173	State	6.875
560683200	State	6.875
560683202	State, Blue Earth	7.375
560683223	State, Blue Earth	7.375
560683224	State	6.875
560683813	State	6.875
560683814	State, Blue Earth	7.375
560683841	State, Blue Earth	7.375
560683842	State	6.875
560683843	State	6.875
560683844	State, Blue Earth	7.375
560683900	State, Waseca	7.375
560683901	State, Waseca	7.375
560684401	State	6.875
560689999	State	6.875
560690001	State, Le Sueur Transit	7.375
560691539	State, Le Sueur Transit	7.375
560691540	State, Rice	7.375
560691600	State, Le Sueur Transit	7.375
560691744	State, Le Sueur Transit	7.375
560691801	State, Rice	7.375
560691919	State, Rice	7.375
560691920	State, Le Sueur Transit	7.375
560691921	State, Rice	7.375
560691922	State, Le Sueur Transit	7.375
560691923	State, Rice	7.375
560692124	State, Rice	7.375
560692126	State, Le Sueur Transit	7.375
560692601	State, Le Sueur Transit	7.375
560692806	State, Rice	7.375
560692901	State, Rice	7.375
560693300	State, Le Sueur Transit	7.375
560693700	State, Le Sueur Transit	7.375
560693800	State, Rice	7.375
560693805	State, Rice	7.375
560694000	State, Le Sueur Transit	7.375
560694313	State, Le Sueur Transit	7.375
560694314	State	6.875
560694315	State, Le Sueur Transit	7.375
560694316	State	6.875
560694317	State, Le Sueur Transit	7.375
560694375	State, Le Sueur Transit	7.375
560694376	State, Rice	7.375
560694377	State, Le Sueur Transit	7.375
560694423	State, Le Sueur Transit	7.375
560694424	State, Rice	7.375
560694425	State, Le Sueur Transit	7.375
560694433	State, Le Sueur Transit	7.375
560694434	State, Rice	7.375
560694435	State, Le Sueur Transit	7.375
560694508	State, Le Sueur Transit	7.375
560694509	State, Rice	7.375
560694510	State, Le Sueur Transit	7.375
560694512	State, Le Sueur Transit	7.375
560694513	State, Rice	7.375
560694514	State, Le Sueur Transit	7.375
560694800	State, Le Sueur Transit	7.375
560694900	State, Rice	7.375
560694903	State, Rice	7.375
560695400	State, Le Sueur Transit	7.375
560699757	State, Le Sueur Transit	7.375
560699759	State, Rice	7.375
560699763	State, Le Sueur Transit	7.375
560710418	State, Le Sueur Transit	7.375
560711000	State, Scott	7.375
560711161	State, Scott	7.375
560711200	State, Le Sueur Transit	7.375
560711201	State, Scott	7.375
560711222	State, Scott	7.375
560711223	State, Le Sueur Transit	7.375
560711225	State, Scott	7.375
560711248	State, Scott	7.375
560711302	State, Le Sueur Transit	7.375
560711311	State, Le Sueur Transit	7.375
560711400	State, Scott	7.375
560711517	State, Scott	7.375
560711518	State, Le Sueur Transit	7.375
560711519	State, Scott	7.375
560711535	State, Scott	7.375
560711536	State, Le Sueur Transit	7.375
560711537	State, Scott	7.375
560711538	State, Le Sueur Transit	7.375
560711539	State, Scott	7.375
560711585	State, Scott	7.375
560711601	State, Le Sueur Transit	7.375
560711644	State, Le Sueur Transit	7.375
560711645	State, Scott	7.375
560711649	State, Scott	7.375
560711650	State, Le Sueur Transit	7.375
560711700	State, Scott	7.375
560711895	State, Scott	7.375
560711901	State, Le Sueur Transit	7.375
560711965	State, Le Sueur Transit	7.375
560711968	State, Scott	7.375
560711969	State, Le Sueur Transit	7.375
560711977	State, Le Sueur Transit	7.375
560712000	State, Scott	7.375
560712217	State, Scott	7.375
560712218	State, Le Sueur Transit	7.375
560712219	State, Scott	7.375
560712229	State, Scott	7.375
560712230	State, Le Sueur Transit	7.375
560712231	State, Le Sueur Transit	7.375
560712232	State, Scott	7.375
560712271	State, Scott	7.375
560712272	State, Le Sueur Transit	7.375
560712273	State, Scott	7.375
560712274	State, Scott	7.375
560712275	State, Le Sueur Transit	7.375
560712276	State, Scott	7.375
560712277	State, Le Sueur Transit	7.375
560712278	State, Scott	7.375
560712301	State, Le Sueur Transit	7.375
560712450	State, Le Sueur Transit	7.375
560712451	State, Scott	7.375
560712452	State, Le Sueur Transit	7.375
560712455	State, Le Sueur Transit	7.375
560712456	State, Scott	7.375
560712461	State, Scott	7.375
560712462	State, Le Sueur Transit	7.375
560712498	State, Le Sueur Transit	7.375
560712499	State, Scott	7.375
560712500	State, Le Sueur Transit	7.375
560712501	State, Le Sueur Transit	7.375
560712502	State, Scott	7.375
560712503	State, Le Sueur Transit	7.375
560712506	State, Le Sueur Transit	7.375
560712507	State, Scott	7.375
560712508	State, Le Sueur Transit	7.375
560712515	State, Le Sueur Transit	7.375
560712516	State, Scott	7.375
560712603	State, Scott	7.375
560712604	State, Le Sueur Transit	7.375
560712611	State, Le Sueur Transit	7.375
560712800	State, Scott	7.375
560712801	State, Rice	7.375
560712803	State, Scott	7.375
560712900	State, Scott	7.375
560713000	State, Le Sueur Transit	7.375
560713100	State, Scott	7.375
560713200	State, Scott	7.375
560713300	State, Le Sueur Transit	7.375
560713500	State, Rice	7.375
560713501	State, Rice	7.375
560713502	State, Scott	7.375
560713503	State, Rice	7.375
560713800	State, Le Sueur Transit	7.375
560714193	State, Le Sueur Transit	7.375
560714194	State, Scott	7.375
560714196	State, Scott	7.375
560714197	State, Le Sueur Transit	7.375
560714201	State, Le Sueur Transit	7.375
560714202	State, Scott	7.375
560714203	State, Le Sueur Transit	7.375
560714600	State, Le Sueur Transit	7.375
560714601	State, Scott	7.375
560714606	State, Scott	7.375
560714607	State, Le Sueur Transit	7.375
560714609	State, Le Sueur Transit	7.375
560714610	State, Scott	7.375
560714611	State, Scott	7.375
560714612	State, Le Sueur Transit	7.375
560714614	State, Le Sueur Transit	7.375
560714615	State, Scott	7.375
560714617	State, Scott	7.375
560714618	State, Le Sueur Transit	7.375
560714621	State, Le Sueur Transit	7.375
560714622	State, Scott	7.375
560714623	State, Le Sueur Transit	7.375
560714627	State, Le Sueur Transit	7.375
560714628	State, Scott	7.375
560714629	State, Le Sueur Transit	7.375
560714709	State, Le Sueur Transit	7.375
560714710	State, Scott	7.375
560714800	State, Le Sueur Transit	7.375
560714808	State, Le Sueur Transit	7.375
560715000	State, Scott	7.375
560715101	State, Scott	7.375
560715200	State, Rice	7.375
560715400	State, Le Sueur Transit	7.375
560715409	State, Le Sueur Transit	7.375
560715410	State, Rice	7.375
560715411	State, Le Sueur Transit	7.375
560715414	State, Le Sueur Transit	7.375
560715500	State, Scott	7.375
560715506	State, Scott	7.375
560715507	State, Le Sueur Transit	7.375
560715511	State, Le Sueur Transit	7.375
560715512	State, Scott	7.375
560715519	State, Scott	7.375
560715520	State, Le Sueur Transit	7.375
560715521	State, Scott	7.375
560715523	State, Le Sueur Transit	7.375
560716701	State, Le Sueur Transit	7.375
560716800	State, Scott	7.375
560716803	State, Scott	7.375
560716804	State, Rice	7.375
560716805	State, Scott	7.375
560716823	State, Scott	7.375
560716824	State, Le Sueur Transit	7.375
560716835	State, Le Sueur Transit	7.375
560716836	State, Scott	7.375
560716837	State, Scott	7.375
560716838	State, Le Sueur Transit	7.375
560716840	State, Le Sueur Transit	7.375
560716841	State, Scott	7.375
560718108	State, Scott	7.375
560718109	State, Le Sueur Transit	7.375
560718200	State, Rice	7.375
560718400	State, Scott	7.375
560718701	State, Scott	7.375
560718703	State, Rice	7.375
560718704	State, Scott	7.375
560718709	State, Scott	7.375
560718710	State, Rice	7.375
560718711	State, Scott	7.375
560718715	State, Scott	7.375
560718716	State, Rice	7.375
560718717	State, Scott	7.375
560718732	State, Scott	7.375
560718733	State, Rice	7.375
560718734	State, Scott	7.375
560718809	State, Scott	7.375
560718810	State, Rice	7.375
560718811	State, Scott	7.375
560718873	State, Scott	7.375
560718875	State, Le Sueur Transit	7.375
560718876	State, Scott	7.375
560718890	State, Scott	7.375
560718891	State, Rice	7.375
560718892	State, Rice	7.375
560718893	State, Scott	7.375
560718899	State, Scott	7.375
560718900	State, Rice	7.375
560718902	State, Rice	7.375
560718903	State, Scott	7.375
560718904	State, Scott	7.375
560718905	State, Rice	7.375
560718920	State, Rice	7.375
560718921	State, Scott	7.375
560718922	State, Rice	7.375
560718938	State, Rice	7.375
560718939	State, Le Sueur Transit	7.375
560718940	State, Scott	7.375
560718941	State, Rice	7.375
560718943	State, Rice	7.375
560718945	State, Scott	7.375
560718946	State, Rice	7.375
560718947	State, Rice	7.375
560718949	State, Scott	7.375
560718952	State, Scott	7.375
560718954	State, Rice	7.375
560718959	State, Rice	7.375
560718960	State, Scott	7.375
560718961	State, Rice	7.375
560718966	State, Rice	7.375
560718967	State, Scott	7.375
560718968	State, Rice	7.375
560718970	State, Scott	7.375
560718971	State, Scott	7.375
560718972	State, Le Sueur Transit	7.375
560718973	State, Scott	7.375
560718974	State, Rice	7.375
560718975	State, Scott	7.375
560718976	State, Rice	7.375
560718978	State, Rice	7.375
560718979	State, Scott	7.375
560718986	State, Scott	7.375
560718987	State, Rice	7.375
560718988	State, Scott	7.375
560718992	State, Scott	7.375
560718993	State, Rice	7.375
560718994	State, Scott	7.375
560718995	State, Le Sueur Transit	7.375
560718996	State, Scott	7.375
560718997	State, Scott	7.375
560718998	State, Le Sueur Transit	7.375
560718999	State, Scott	7.375
560719003	State, Scott	7.375
560719004	State, Rice	7.375
560719005	State, Scott	7.375
560719007	State, Rice	7.375
560719008	State, Rice	7.375
560719009	State, Scott	7.375
560719100	State, Scott	7.375
560719101	State, Le Sueur Transit	7.375
560719102	State, Scott	7.375
560719254	State, Scott	7.375
560719256	State, Rice	7.375
560719262	State, Scott	7.375
560719706	State, Scott	7.375
560719707	State	6.875
560719708	State, Scott	7.375
560719736	State, Le Sueur Transit	7.375
560719737	State, Scott	7.375
560719769	State, Scott	7.375
560719998	State, Le Sueur Transit	7.375
560719999	State, Le Sueur Transit	7.375
560720001	State, Waseca	7.375
560721616	State, Waseca	7.375
560721709	State, Freeborn	7.375
560721742	State, Freeborn	7.375
560721800	State, Steele	7.375
560721822	State, Steele	7.375
560721823	State, Waseca	7.375
560721824	State, Steele	7.375
560721883	State, Steele	7.375
560722000	State, Waseca	7.375
560723329	State, Waseca	7.375
560723330	State	6.875
560723331	State	6.875
560723332	State, Waseca	7.375
560729999	State, Waseca	7.375
